days,Position X (m),Position Y (m),Position Z (m)
395,18316812442.758846,-97003904368.63374,-3992118060.99293
396,21107945287.283966,-95803390537.55658,-4148925498.8066516
397,23877024812.988983,-94502330550.73921,-4301378005.600939
398,26620660076.151115,-93100170852.65561,-4449228058.905016
399,29335350964.737045,-91596435716.89958,-4592222875.9015045
400,32017485223.38429,-89990735129.37029,-4730104433.235258
401,34663335707.64052,-88282773338.65373,-4862609521.389288
402,37269057927.72176,-86472358110.60623,-4989469838.79581
403,39830687950.603615,-84559410722.99808,-5110412131.402759
404,42344140738.64041,-82543976734.02234,-5225158383.999371
405,44805209013.12214,-80426237555.31458,-5333426070.213367
406,47209562742.209816,-78206522855.63713,-5434928468.71933
407,49552749364.48873,-75885323815.30048,-5529375053.832322
408,51830194871.856544,-73463307243.43698,-5616471969.288666
409,54037205888.48,-70941330560.0961,-5695922594.618435
410,56168972895.90802,-68320457632.456505,-5767428214.068438
411,58220574767.84106,-65601975438.89252,-5830688798.510932
412,60186984791.15771,-62787411515.82463,-5885403911.136514
413,62063078362.11193,-59878552119.86622,-5931273747.936696
414,63843642557.54029,-56877461011.41351,-5968000323.982161
415,65523387789.7209,-53786498735.22615,-5995288816.238084
416,67096961759.320305,-50608342238.50436,-6012849073.061873
417,68558965922.60868,-47346004627.40061,-6020397299.527531
418,69903974685.61917,-44002854818.892296,-6017657926.235014
419,71126557527.82802,-40582636796.796364,-6004365667.209214
420,72221304239.7691,-37089488129.02436,-5980267769.787862
421,73182853431.22035,-33527957348.907593,-5945126455.961934
422,74005924427.64362,-29903019747.942184,-5898721550.397644
423,74685352620.93192,-26220091072.47051,-5840853285.286577
424,75216128274.92154,-22485038565.021393,-5771345266.218945
425,75593438705.60623,-18704188745.227654,-5690047576.47261
426,75812713660.11664,-14884331288.927212,-5596839989.527201
427,75869673607.59015,-11032718341.22468,-5491635251.381072
428,75760380530.28073,-7157058594.305174,-5374382385.576547
429,75481290667.00839,-3265505478.1864796,-5245069965.015619
430,75029308517.00137,633361143.2000222,-5103729286.051202
431,74401841265.44514,4530560303.229584,-4950437372.429155
432,73596852649.17146,8416742714.915005,-4785319729.968565
433,72612915149.78354,12282231283.815601,-4608552767.988672
434,71449259291.07129,16117069451.32737,-4420365801.026989
435,70105818737.38837,19911077255.706295,-4221042544.926534
436,68583269849.28875,23653914758.156387,-4010922025.405978
437,66883064360.893776,27335152221.792652,-3790398825.1338058
438,65007453907.21774,30944346163.10539,-3559922607.28061
439,62959505253.432205,34471120131.935234,-3319996869.449333
440,60743105262.74761,37905248831.834946,-3071176901.424328
441,58362954882.09371,41236743983.642006,-2814066942.6800523
442,55824551717.54063,44455940176.14871,-2549316560.1073604
443,53134161102.57292,47553578852.035126,-2277616291.7686925
444,50298775916.32693,50520888554.55374,-1999692627.3392715
445,47326065767.42766,53349659616.240875,-1716302418.8251102
446,44224316502.489975,56032311605.40531,-1428226834.8219192
447,41002361307.348,58561952054.05877,-1136264986.8188539
448,37669504926.27585,60932425261.83918,-841227365.9660697
449,34235442715.960148,63138350289.46773,-543929232.7858262
450,30710176367.51224,65175147604.36574,-245184100.38961577
451,27103928167.414055,67039054200.657845,54202555.84728074
452,23427055628.469124,68727127366.42865,353439241.85374486
453,19689968211.10351,70237237594.99306,651753938.1150901
454,15903047684.408335,71568051419.29765,948399058.735038
455,12076573458.769276,72719005178.51807,1242655813.8180597
