,Position X (m),Position Y (m),Position Z (m)
1478,-274495689098.9287,91391010998.91618,4304057308.7607355
1479,-276342565020.5046,72191043178.06787,4596890140.413911
1480,-277084621763.8682,52775934514.33448,4872027473.868054
1481,-276692297272.47363,33215933255.202477,5127973481.177975
1482,-275141093302.94104,13585462539.805271,5363270528.767712
1483,-272412228288.7564,-6037283571.772007,5576516777.747095
1484,-268493261440.17963,-25570856191.51097,5766384757.429583
1485,-263378666486.1403,-44931180118.44214,5931640512.99728
1486,-257070332216.87222,-64032290418.36469,6071162844.251958
1487,-249577966964.2005,-82787167563.39484,6183962077.544272
1488,-240919385370.12164,-101108656163.67345,6269197768.919821
1489,-231120658426.49695,-118910447103.62834,6326194711.208729
1490,-220216112043.94244,-136108098320.16512,6354456623.962354
1491,-208248165137.43787,-152620065617.14987,6353676976.735302
1492,-195267004167.11163,-168368711899.31613,6323746517.199753
1493,-181330097440.03253,-183281263169.5517,6264757122.712564
1494,-166501560718.3365,-197290681664.52768,6177001730.483747
1495,-150851392667.27606,-210336428896.96066,6060970340.23339
1496,-134454603848.89423,-222365095870.2761,5917342248.43314
1497,-117390267137.417,-233330883925.63257,5746974814.612185
1498,-99740520046.56107,-243195926601.2912,5550889196.4191
1499,-81589550189.51035,-251930450008.1335,5330253599.84838
1500,-63022593992.64133,-259512776069.90045,5086364663.342481
1501,-44124976104.56186,-265929179097.93674,4820627629.369761
1502,-24981212965.653595,-271173611052.4722,4534535948.142703
1503,-5674199186.31057,-275247314564.89966,4229650911.824031
1504,13715509761.169022,-278158345047.7258,3907581860.441619
1505,33110310264.94626,-279921024028.14276,3569967412.326916
1506,52436055318.89495,-280555345482.2429,3218458075.357604
1507,71622452192.10617,-280086355588.27344,2854700496.7922225
1508,90603357476.88693,-278543524213.2077,2480323514.0831556
1509,109316976720.37622,-275960123859.51605,2096926081.4379966
1510,127705977801.66476,-272372629020.90472,1706067073.7849407
1511,145717528403.09723,-267820146155.80405,1309256916.3369322
1512,163303268415.76752,-262343881796.61502,907950945.9005022
1513,180419228070.091,-255986653816.44107,503544375.27128285
1514,197025702100.99988,-248792448705.55347,97368705.16067034
1515,213087089483.0014,-240806025843.1697,-309310593.1324371
1516,228571707388.72955,-232072568234.23718,-715295305.9356419
1517,243451587113.39102,-222637378136.6894,-1119454778.4614244
1518,257702258657.91495,-212545615208.87357,-1520725436.805075
1519,271302529664.3678,-201842074291.4541,-1918109668.6220632
1520,284234263378.37317,-190570999706.76453,-2310674186.4383063
1521,296482159332.43494,-178775932731.74112,-2697547989.9430633
1522,308033539628.56836,-166499588815.05536,-3077920030.8074813
1523,318878143013.6837,-153783761162.47858,-3451036668.515419
1524,329007928359.04083,-140669247466.2777,-3816198991.298867
1525,338416888662.9421,-127195796765.85612,-4172760063.445711
1526,347100876282.4912,-113402073669.88356,-4520122149.262095
1527,355057439740.13806,-99325637414.98567,-4857733955.065968
1528,362285672149.4387,-85002933459.21341,-5185087922.70208
1529,368786071135.93945,-70469295551.84418,-5501717599.159091
1530,374560410020.7741,-55758956489.3896,-5807195099.215608
1531,379611619910.8645,-40905066001.82646,-6101128673.086741
1532,383943682183.4523,-25939714420.673775,-6383160391.622541
1533,387561530800.3195,-10893960865.456015,-6652963955.143683
1534,390470964005.4278,4202135043.6696568,-6910242623.494603
1535,392678564776.85815,19319478817.32374,-7154727272.820301
1536,394191629467.4597,34429904836.93771,-7386174578.281642
1537,395018104089.5851,49506138830.21896,-7604365321.173422
1538,395166527698.65564,64521759598.134186,-7809102819.419737
1539,394645982326.7659,79451160429.43196,-8000211480.015215
1540,393466048941.63654,94269510595.93732,-8177535468.916708
1541,391636768983.2254,108952717281.01765,-8340937490.201007
1542,389168611111.7809,123477388216.1347,-8490297666.776107
1543,386072442830.5266,137820795217.54846,-8625512518.676813
1544,382359506651.407,151960838769.4088,-8746494037.329054
1545,378041400482.1909,165876013772.9164,-8853168854.448175
1546,373130061896.94415,179545376553.0618,-8945477502.917025
1547,367637755965.0437,192948513215.55627,-9023373764.09858
1548,361577066419.7594,206065509448.3711,-9086824096.673298
1549,354960889932.872,218876921802.38565,-9135807145.628397
1550,347802433330.34454,231363750543.2226,-9170313325.193422
1551,340115213605.35376,243507414112.68274,-9190344474.46121
1552,331913060575.7235,255289725232.45612,-9195913584.209072
1553,323210122054.6648,266692868689.7286,-9187044593.146154
1554,314020871422.2608,277699380847.8636,-9163772251.989561
1555,304360117501.51544,288292130930.62964,-9126142054.050653
1556,294243016658.1949,298454304137.3634,-9074210231.319084
1557,283685087061.0041,308169386659.8145,-9008043815.559114
1558,272702225062.6998,317421152684.4658,-8927720765.302488
1559,261310723688.10767,326193653453.74506,-8833330162.266422
1560,249527293189.54013,334471208405.1628,-8724972480.76827
1561,237369083526.1903,342238398420.5298,-8602759924.190662
1562,224853708666.19226,349480061414.5131,-8466816818.799762
1563,211999272829.98364,356181290561.84894,-8317280072.409963
1564,198824398778.45193,362327435302.99304,-8154299711.289579
1565,185348258063.73795,367904105175.8805,-7978039496.140968
1566,171590603154.6452,372897176654.77795,-7788677614.266399
1567,157571801374.32928,377292803228.3631,-7586407448.4719515
1568,143312870590.00275,381077428999.6932,-7371438424.539197
1569,128835516594.76001,384237806127.7281,-7143996940.964494
1570,114162172111.26309,386761016456.5054,-6904327385.224029
1571,99316037324.35852,388634497702.0202,-6652693240.386569
1572,84321121815.06483,389846074594.1819,-6389378285.142462
1573,69202287724.8184,390383995404.3711,-6114687889.659842
1574,53985293928.185585,390236974326.82294,-5828950409.130294
1575,38696840933.48795,389394240221.7985,-5532518676.235669
1576,23364616160.633068,387845592269.18964,-5225771592.848427
1577,8017339158.899731,385581463127.481,-4909115820.126217
1578,-7315193772.889078,382592990263.491,-4582987566.406421
1579,-22602066159.72329,378872096206.6971,-4247854478.354296
1580,-37811199696.6798,374411578335.8722,-3904217640.0836225
1581,-52909315320.75621,369205208479.3132,-3552613643.5457497
1582,-67861898364.37103,363247843242.39624,-3193616709.427427
1583,-82633168913.57803,356535546071.76117,-2827840873.6508822
1584,-97186058686.73853,349065721583.49365,-2455942224.8211837
1585,-111482196116.53258,340837262604.75256,-2078621162.1992888
1586,-125481901583.23047,331850710355.72266,-1696624641.5210953
1587,-139144195003.16943,322108428068.82434,-1310748371.1910367
1588,-152426818253.8545,311614788131.6676,-921838913.6086327
1589,-165286275208.8547,300376372559.56055,-530795636.9821395
1590,-177677892449.92618,288402186246.1811,-138572452.6779564
1591,-189555904005.9138,275703881996.68243,253820737.72403044
1592,-200873563719.20572,262295995804.06906,645316973.0636989
1593,-211583289038.163,248196190175.7088,1034791640.7570237
1594,-221636840150.94556,233425502544.09497,1421062475.2815032
1595,-230985538386.07465,218008594906.30902,1802890272.0565958
1596,-239580527671.97043,201973999863.10162,2178980451.460432
1597,-247373082441.20883,185354357048.8945,2547985622.4970856
1598,-254314964920.71732,168186632780.2197,2908509295.4091434
1599,-260358833977.81027,150512314705.74854,3259110877.814805
1600,-265458706204.79355,132377572192.27046,3598312087.4474025
1601,-269570467982.9774,113833371771.64308,3924604937.0181623
1602,-272652435792.06836,94935535901.91594,4236461407.1508794
1603,-274665959980.66425,75744733234.11563,4532344847.858623
1604,-275576064180.86676,56326388648.688416,4810723111.80999
1605,-275352109433.9628,36750501726.37933,5070083374.280178
1606,-273968469024.57242,17091363555.464535,5308948519.090771
1607,-271405196997.7688,-2572836079.938862,5525894881.3219595
1608,-267648670571.61423,-22160516041.664898,5719571043.393216
1609,-262692184445.78607,-41587326687.05728,5888717287.056457
1610,-256536473590.85715,-60766884454.5258,6032185220.402266
1611,-249190140722.04108,-79611609168.85742,6148957016.584338
1612,-240669966035.9378,-98033649522.44585,6238163629.610387
1613,-231001079287.0427,-115945876462.05203,6299101358.248283
1614,-220216978186.6062,-133262919337.27835,6331246126.087075
1615,-208359382779.3281,-149902215702.1684,6334264892.062671
1616,-195477922071.85803,-165785043050.72885,6308023699.447522
1617,-181629656465.6092,-180837499870.66663,6252591993.1336975
1618,-166878446918.85767,-194991404393.16446,6168242974.471315
1619,-151294188670.91693,-208185082448.947,6055449922.256231
1620,-134951933309.54243,-220364020806.37442,5914878596.465178
1621,-117930927669.76517,-231481368748.70224,5747376036.052706
1622,-100313601069.61371,-241498277663.40405,5553956220.371909
1623,-82184533260.04834,-250384075572.66672,5335783170.004692
1624,-63629434302.82153,-258116280497.98938,5094152126.318533
1625,-44734164745.22148,-264680462872.37216,4830469467.625
1626,-25583820326.05596,-270069972540.4146,4546231998.836967
1627,-6261900583.859249,-274285549978.96378,4243006228.2053933
1628,13150424506.503395,-277334843563.2111,3922408196.3948565
1629,32574941225.11167,-279231855802.65735,3586084324.660284
1630,51936908404.21292,-279996341046.03796,3235693673.32475
1631,71165464159.82219,-279653175628.672,2872891880.0822234
1632,90193927615.83777,-278231719324.983,2499316943.8876452
1633,108960003022.7807,-275765184348.12427,2116576932.8781977
1634,127405895664.5002,-272290025264.87045,1726239620.7071135
1635,145478350142.5915,-267845360257.95242,1329823994.249919
1636,163128622141.76978,-262472431307.3095,928793524.8432677
1637,180312394780.52985,-256214108322.27817,524551059.8899316
1638,196989650225.03345,-249114440143.7216,118435175.32663816
1639,213124506466.81375,-241218253503.94357,-288282178.6740598
1640,228685028191.52127,-232570799511.07715,-694396909.7499712
1641,243643019600.33237,-223217446060.76385,-1098773060.911374
1642,257973805952.12268,-213203413736.29666,-1500342292.9165812
1643,271656009539.1253,-202573552201.3152,-1898102717.758492
1644,284671324764.36316,-191372153717.49646,-2291117216.3702636
1645,297004296123.0083,-179642800283.55945,-2678511356.368527
1646,308642102041.9144,-167428240886.41458,-3059471010.569475
1647,319574346814.181,-154770295424.34317,-3433239764.468048
1648,329792862241.11816,-141709782050.67188,-3799116187.3910003
1649,339291520003.5318,-128286464881.11542,-4156451034.117197
1650,348066055324.7782,-114539019137.71533,-4504644435.966934
1651,356113902317.9789,-100505011017.67188,-4843143119.280091
1652,363434041290.81067,-86220890024.15216,-5171437669.835149
1653,370026857947.6433,-71721991854.19965,-5489059864.70066
1654,375894014106.0922,-57042550062.240524,-5795580097.38985
1655,381038329400.11194,-42215714839.19976,-6090604915.242171
1656,385463673443.8601,-27273577464.010696,-6373774678.866232
1657,389174867936.7806,-12247199215.58455,-6644761348.355045
1658,392177598162.4631,2833356281.8267574,-6903266398.480522
1659,394478333323.58765,17938988149.71036,-7149018863.564251
1660,396084255098.2994,33041521526.917374,-7381773512.736184
1661,397003193864.88153,48113669667.664986,-7601309151.880161
1662,397243572063.0114,63128995386.69876,-7807427049.190822
1663,396814354167.21155,78061872292.96483,-7999949480.997934
1664,395725002781.7221,92887446180.13335,-8178718393.824654
1665,393985440400.39294,107581596878.90446,-8343594178.317232
1666,391606016411.5959,122120900823.81075,-8494454550.416635
1667,388597478972.0865,136482594546.01675,-8631193534.792393
1668,384970951434.5366,150644539260.0918,-8753720545.936598
1669,380737913042.8588,164585186611.01236,-8861959566.273008
1670,375910183436.34985,178283545549.3223,-8955848421.907846
1671,370499910473.5904,191719150534.44357,-9035338139.969957
1672,364519561371.54376,204872031342.47595,-9100392375.21322
1673,357981917116.717,217722684452.26117,-9150986913.257788
1674,350900069871.1846,230252045981.18713,-9187109252.189022
1675,343287423177.6031,242441466223.92776,-9208758260.0553
1676,335157694793.6992,254272685819.23718,-9215943906.833
1677,326524922019.1899,265727813596.89246,-9208687066.228378
1678,317403469424.24603,276789306153.0001,-9187019385.58835
1679,307808038886.9813,287439949196.73615,-9150983222.850573
1680,297753681859.13763,297662840719.1115,-9100631649.677908
1681,287255813792.3169,307441376042.9827,-9036028520.285849
1682,276330230668.90656,316759234823.1498,-8957248605.842484
1683,264993127591.7656,325600370076.2395,-8864377794.65593
1684,253261119394.355,333948999332.32855,-8757513358.625242
1685,241151263237.50894,341789598014.84906,-8636764286.52673
1686,228681083159.98392,349106895177.378,-8502251684.507007
1687,215868596556.05716,355885871771.3789,-8354109244.283624
1688,202732342604.7768,362111761674.1594,-8192483784.366995
1689,189291412717.7817,367770055584.99786,-8017535877.015177
1690,175565482838.86273,372846507765.1172,-7829440552.95023
1691,161574847426.91653,377327146030.8474,-7628388069.791199
1692,147340455216.53094,381198285427.0962,-7414584759.909232
1693,132883946742.00096,384446545809.08386,-7188253965.699406
1694,118227693530.83893,387058873615.07654,-6949637064.554244
1695,103394838840.9979,389022568176.6759,-6698994584.983152
1696,88409339793.7723,390325312963.8659,-6436607415.810837
1697,73296010721.66989,390955212202.6641,-6162778110.682632
1698,58080567505.914536,390900833341.61676,-5877832289.966349
1699,42789672622.671455,390151255881.79584,-5582120141.68434
1700,27450980550.413433,388696127123.1138,-5276018022.39193
1701,12093183112.110672,386525725416.4785,-4959930157.930702
1702,-3253945766.1974583,383631031544.8183,-4634290442.67121
1703,-18559506506.19366,380003808883.95685,-4299564334.090953
1704,-33791432289.180992,375636693016.00665,-3956250837.1740437
1705,-48916450322.77473,370523291494.84467,-3604884572.0489707
1706,-63900046987.617065,364658294408.73376,-3246037914.537893
1707,-78706438198.14519,358037596375.3135,-2880323183.4702168
1708,-93298546433.0292,350658430779.3945,-2508394872.253082
1709,-107637985997.15051,342519516803.1005,-2130951909.9191442
1710,-121685058344.55588,333621219561.04065,-1748739915.0529983
1711,-135398759702.57123,323965723491.8658,-1362553389.336919
1712,-148736803569.96457,313557219122.0831,-973237803.3045275
1713,-161655660860.6784,302402103095.64124,-581691529.0566945
1714,-174110620705.37796,290509190942.1961,-188867561.21646655
1715,-186055875213.94647,277889941570.88696,204225048.7901078
1716,-197444631770.403,264558691934.19412,596520133.5907865
1717,-208229256636.00964,250532899672.26227,986893826.78807
1718,-218361453745.49597,235833390800.5978,1374164569.2994568
1719,-227792482557.47598,220484608627.9209,1757093830.3077374
1720,-236473418634.9449,204514859070.86957,2134387677.9265063
1721,-244355460303.76318,187956546389.4176,2504699340.9092293
1722,-251390284229.70456,170846392226.9607,2866632901.5519986
1723,-257530451873.50122,153225629652.46448,3218748269.5007663
1724,-262729867684.84158,135140162861.0251,3559567580.536242
1725,-266944288218.99405,116640682158.00679,3887583148.4006667
1726,-270131879343.37842,97782722976.15942,4201267070.848368
1727,-272253816418.68875,78626657153.41026,4499082551.368085
1728,-273274919719.4453,59237604689.519104,4779496946.712503
1729,-273164314395.86417,39685254749.923965,5040996489.229438
1730,-271896101203.75256,20043585949.452343,5282102558.841825
1731,-269450021230.65356,390478060.23460007,5501389294.966931
1732,-265812095111.82138,-19192789696.968582,5697502250.596026
1733,-260975214987.73132,-38622154726.14228,5869177705.678298
1734,-254939665997.80923,-57811497818.16105,6015262173.986955
1735,-247713553814.18567,-76673471792.6921,6134731551.810504
1736,-239313115898.5212,-95120417763.14032,6226709283.55071
1737,-229762896826.20465,-113065349286.01898,6290482891.123021
1738,-219095772034.5641,-130422979634.91495,6325518239.092253
1739,-207352809550.4994,-147110763447.21063,6331470960.991434
1740,-194582965805.40662,-163049921498.2268,6308194557.19725
1741,-180842618743.94147,-178166416469.79193,6255744798.10282
1742,-166194948762.91965,-192391848639.47162,6174380213.096993
1743,-150709184955.6797,-205664243336.58862,6064558615.268369
1744,-134459740047.16656,-217928706587.09058,5926929783.827916
1745,-117525261903.66835,-229137931362.29355,5762324585.351015
1746,-99987632386.23926,-239252543833.6741,5571740960.159847
1747,-81930945287.64162,-248241286295.9166,5356327319.065449
1748,-63440494135.60484,-256081040408.4841,5117363973.300192
1749,-44601798037.94972,-262756700694.15375,4856243256.693385
1750,-25499689839.06906,-268260913430.69034,4574448997.135729
1751,-6217486056.193371,-272593699920.29886,4273535957.239965
1752,13163747199.925808,-275761985522.0891,3955109797.671562
1753,32565823428.746326,-277779056838.89557,3620808030.1138115
1754,51913956160.59213,-278663969236.93365,3272282334.173632
1755,71137171125.24371,-278440925460.98193,2911182506.059823
1756,90168614430.82587,-277138644154.53503,2539142210.241027
1757,108945763799.01895,-274789734613.30487,2157766632.1298723
1758,127410551778.28198,-271430091174.84677,1768622053.2905245
1759,145509411072.64072,-267098317377.28702,1373227273.4802825
1760,163193253206.13715,-261835187314.95462,973046740.0004355
1761,180417391792.9689,-255683149967.10712,569485284.3932526
1762,197141420718.402,-248685879919.0745,163884348.07543766
1763,213329056843.44412,-240887875449.76294,-242480482.0117473
1764,228947956113.2996,-232334103489.08752,-648400812.0349462
1765,243969510959.64877,-223069689966.35678,-1052735823.2673346
1766,258368635802.1553,-213139653273.68103,-1454411853.5570984
1767,272123546388.29092,-202588677984.84442,-1852421321.746023
1768,285215537683.3347,-191460925599.4423,-2245821126.685525
1769,297628764088.4553,-179799878819.96674,-2633730644.8688745
1770,309350025098.7755,-167648215935.08786,-3015329421.8119974
1771,320368558652.1306,-155047711995.18665,-3389854643.2779984
1772,330675843781.25214,-142039163483.25677,-3756598467.5692434
1773,340265413711.7417,-128662333442.36444,-4114905280.3729773
1774,349132680096.18805,-114955914233.9646,-4464168921.963909
1775,357274768742.8169,-100957505322.14706,-4803829926.708346
1776,364690366969.63837,-86703603725.88278,-5133372806.80057
1777,371379582572.954,-72229605058.4739,-5452323404.340424
1778,377343814265.21716,-57569813420.80189,-5760246328.646131
1779,382585633010.2874,-42757458695.57046,-6056742502.058098
1780,387108673495.7504,-27824719633.46712,-6341446835.839013
1781,390917535540.976,-12802751378.743523,-6614026028.077893
1782,394017695053.109,2278283417.16642,-6874176481.31139
1783,396415423836.20105,17389180730.26461,-7121622346.6648
1784,398117717630.3933,32501659342.285915,-7356113695.328135
1785,399132231803.34924,47588323693.01612,-7577424817.696797
1786,399467224099.1593,62622625993.20975,-7785352647.569588
1787,399131504026.02106,77578828052.70801,-7979715303.545605
1788,398134388373.75336,92431963175.79007,-8160350745.977989
1789,396485662399.8447,107157798436.9578,-8327115545.285395
1790,394195546264.07355,121732797592.28688,-8479883756.982657
1791,391274666323.35205,136134084833.24767,-8618545898.886303
1792,387734030929.2711,150339409550.26822,-8743008026.092495
1793,383585010400.4689,164327112240.4081,-8853190899.501804
1794,378839320869.26886,178076091666.84308,-8949029243.822971
1795,373509011727.47144,191565773360.46704,-9030471090.920706
1796,367606456430.1708,204776079554.79065,-9097477203.829916
1797,361144346479.37445,217687400649.1831,-9150020577.189987
1798,354135688452.6633,230280568225.0857,-9188086014.542067
1799,346593803861.98413,242536829558.21985,-9211669784.915741
1800,338532331580.2793,254437823675.2352,-9220779352.045868
1801,329965232726.6315,265965559090.42944,-9215433169.124964
1802,320906797953.2489,277102393281.0826,-9195660538.311872
1803,311371657083.57306,287831013936.70435,-9161501536.571596
1804,301374791007.3241,298134422010.81964,-9113007007.991692
1805,290931545755.23584,307995916629.8847,-9050238622.075075
1806,280057648692.8009,317399081927.683,-8973268997.85313
1807,268769226785.11035,326327775886.1471,-8882181893.947905
1808,257082826895.12482,334766121276.73584,-8777072465.055025
1809,245015438085.46722,342698498810.9261,-8658047585.687935
1810,232584515899.33804,350109542624.4378,-8525226242.389937
1811,219808008599.5895,356984138237.502,-8378739995.978668
1812,206704385346.24835,363307423152.43567,-8218733515.730562
1813,193292666291.09558,369064790269.43353,-8045365187.671263
1814,179592454560.88416,374241894322.2679,-7858807799.073411
1815,165623970084.43665,378824661560.33307,-7659249300.556663
1816,151408085201.1517,382799302949.81104,-7446893646.611047
1817,136966362002.2887,386152331228.5168,-7221961718.864674
1818,122321091345.40964,388870582157.98517,-6984692337.248118
1819,107495333481.56372,390941240340.41583,-6735343367.0434475
1820,92512960165.79848,392351869935.61566,-6474192924.879988
1821,77398698049.57123,393090450672.69415,-6201540681.0495825
1822,62178173112.17741,393145419637.7343,-5917709255.541567
1823,46877955862.248856,392505719374.85846,-5623045708.662737
1824,31525606986.63333,391160852856.75323,-5317923128.884341
1825,16149723031.648954,389100945902.7962,-5002742319.728302
1826,779981596.0489082,386316817668.1918,-4677933586.032068
1827,-14552814588.161137,382800059876.7615,-4343958618.293929
1828,-29816695421.234234,378543125499.7599,-4001312471.4276786
1829,-44978483915.52916,373539427589.60736,-3650525631.141434
1830,-60003760420.49957,367783448968.8333,-3292166157.71539
1831,-74856831811.51384,361270863454.34344,-2926841893.3299513
1832,-89500707071.75522,353998669267.7574,-2555202715.391807
1833,-103897080905.36314,345965335210.20087,-2177942814.35857
1834,-118006327272.61002,337170959973.59937,-1795802960.8216157
1835,-131787505052.43872,327617444897.8137,-1409572723.3743064
1836,-145198378309.45346,317308680322.35034,-1020092594.7924166
1837,-158195453921.62018,306250745397.9533,-628255974.8971367
1838,-170734039615.3718,294452120848.931,-235010947.21986222
1839,-182768325744.67697,281923913734.0125,158638224.8311833
1840,-194251494412.5664,268680092724.2837,551629967.8247671
1841,-205135859738.69284,254737731783.46045,942844731.2301797
1842,-215373043187.5619,240117259382.5942,1331104893.6529279
1843,-224914187854.43842,224842709485.84647,1715175369.3403058
1844,-233710215455.79868,208941969499.92596,2093765059.7566733
1845,-241712129495.63092,192447019248.34265,2465529303.692695
1846,-248871367599.56934,175394153905.50677,2829073473.068355
1847,-255140205180.17325,157824182708.77628,3182957851.3398895
1848,-260472211385.5818,139782594137.4397,3525703926.5627294
1849,-264822756681.91562,121319677180.14606,3855802227.184522
1850,-268149569388.9107,102490587311.16925,4171721813.738738
1851,-270413336289.9607,83355345304.5664,4471921495.23468
1852,-271578339688.47406,63978756942.457565,4754862791.394612
1853,-271613120249.94254,44430242132.694695,5019024600.436113
1854,-270491151940.7723,24783563190.28388,5262919453.987338
1855,-268191512372.99796,5116444140.659138,5485111154.184118
1856,-264699529040.9239,-14489924133.870426,5684233496.959543
1857,-260007379636.97525,-33951494248.205673,5859009692.20637
1858,-254114623169.29086,-53182084875.729294,6008272002.069301
1859,-247028638243.67407,-72094206969.73468,6130981041.088404
1860,-238764945846.3445,-90599979518.28127,6226244124.892307
1861,-229347396421.47897,-108612115183.07059,6293332024.780607
1862,-218808205035.64862,-126044951159.97601,6331693490.550609
1863,-207187823814.05118,-142815496441.45844,6340966960.607597
1864,-194534647039.66727,-158844463999.03403,6320988946.226517
1865,-180904552048.89786,-174057255752.24484,6271798691.075944
1866,-166360286369.80988,-188384868766.61572,6193638905.524698
1867,-150970718441.03912,-201764693681.83502,6086952544.72294
1868,-134809974562.5089,-214141180823.3267,5952375708.99627
1869,-117956489771.27235,-225466356777.94507,5790726869.612311
1870,-100492004507.21576,-235700181002.09375,5602992902.735884
1871,-82500539172.46362,-244810738337.18405,5390312523.414227
1872,-64067377321.68001,-252774270575.7141,5153957732.0704
1873,-45278085860.29306,-259575056895.59372,4895313925.943992
1874,-26217596874.72803,-265205158331.9566,4615859336.253704
1875,-6969370957.659393,-269664045338.0524,4317144415.750929
1876,12385343399.101921,-272958129835.5887,4000771730.33021
1877,31768145217.817688,-275100224096.0628,3668376818.7606673
1878,51104007313.06343,-276108948635.80176,3321610393.076434
1879,70321693981.59401,-276008110254.37836,2962122161.650078
1880,89354074206.29805,-274826069343.61908,2591546467.7237916
1881,108138337307.23102,-272595112873.6085,2211489832.958761
1882,126616120062.5009,-269350846571.87067,1823520412.9759078
1883,144733555644.02502,-265131616872.67737,1429159310.0039248
1884,162441255316.7245,-259977970461.07138,1029873643.5217505
1885,179694233905.71878,-253932156706.17673,627071243.7858531
1886,196451789702.8413,-247037676121.1536,222096813.652335
1887,212677348741.22513,-239338876283.90967,-183770591.39426327
1888,228338282048.00696,-230880594964.11716,-589318928.0329394
1889,243405703612.07666,-221707848542.9581,-993403584.3325415
1890,257854256323.25162,-211865563456.3057,-1394947014.963793
1891,271661891739.5747,-201398348122.8611,-1792937708.4402452
1892,284809648296.8228,-190350302140.83276,-2186428614.966184
1893,297281431741.41547,-178764859245.8654,-2574535158.8475256
1894,309063800804.25806,-166684660519.026,-2956432941.780947
1895,320145760434.15326,-154151454436.36295,-3331355226.2976904
1896,330518564266.189,-141206020505.03867,-3698590275.284951
1897,340175527488.0524,-127888113402.16663,-4057478611.4078546
1898,349111850872.54376,-114236424818.57611,-4407410245.830884
1899,357324456357.9221,-100288560433.34862,-4747821918.532921
1900,364811834287.85364,-86081029695.56721,-5078194383.849497
1901,371573902209.0044,-71649246341.12492,-5398049767.45184
1902,377611874959.1834,-57027537811.550354,-5706949014.878681
1903,382928145655.64545,-42249161964.82015,-6004489446.631348
1904,387526177106.3969,-27346329670.15033,-6290302430.398002
1905,391410403117.9759,-12350232055.694769,-6564051176.5797825
1906,394586139165.6503,2708928657.959715,-6825428658.627551
1907,397059501914.3852,17801905623.58526,-7074155657.035004
1908,398837337041.0877,32900371839.20978,-7309978927.762574
1909,399927154725.40485,47976883235.80609,-7532669498.031754
1910,400337072194.5034,63004840957.076584,-7742021088.988901
1911,400075762834.69403,77958453340.78914,-7937848658.962343
1912,399152411428.6068,92812697978.02747,-8119987061.821343
1913,397576675073.55237,107543284157.50006,-8288289814.372677
1914,395358649387.0368,122126615932.44254,-8442627968.361979
1915,392508839599.9403,136539756007.46631,-8582889083.825444
1916,389038136168.90094,150760390614.1793,-8708976299.965961
1917,384957794575.5763,164766795515.13324,-8820807499.471483
1918,380279419013.938,178537803249.65796,-8918314562.243483
1919,375014949697.61414,192052771713.85175,-9001442704.734837
1920,369176653548.3231,205291554150.28006,-9070149901.455454
1921,362777118054.21796,218234470609.81723,-9124406385.707077
1922,355829248112.5244,230862280936.6624,-9164194227.285328
1923,348346265686.6635,243156159314.90228,-9189506985.442467
1924,340341712106.8479,255097670406.04276,-9200349434.761612
1925,331829452865.386,266668747124.76346,-9196737359.98467
1926,322823684814.2879,277851670121.4964,-9178697415.694658
1927,313338945723.72046,288629049038.8501,-9146267050.14025
1928,303390126126.13275,298983805555.19653,-9099494496.378277
1929,292992483327.4358,308899158255.4712,-9038438828.309448
1930,282161657531.2964,318358609407.9617,-8963170081.996233
1931,270913690027.67688,327345933721.5801,-8873769444.105103
1932,259265043397.4646,335845169172.0616,-8770329507.94552
1933,247232623693.64944,343840610013.6415,-8652954596.138062
1934,234833804579.31088,351316802120.1233,-8521761149.514056
1935,222086453418.92795,358258540812.06793,-8376878183.882656
1936,209008959319.07013,364650871332.81384,-8218447817.662938
1937,195620263102.73306,370479092149.6664,-8046625873.432968
1938,181939889189.2532,375728761281.42194,-7861582556.030847
1939,167987979342.87537,380385705886.1905,-7663503209.7092705
1940,153785328248.16446,384436035382.54425,-7452589157.434355
1941,139353420872.6455,387866158408.00494,-7229058627.706058
1942,124714471537.4024,390662803870.5248,-6993147772.201842
1943,109891464518.49565,392813046428.11084,-6745111766.86516
1944,94908196091.30426,394304336867.026,-6485226005.568514
1945,79789317848.96562,395124537781.71985,-6213787388.912688
1946,64560381079.316475,395261965041.5291,-5931115709.738463
1947,49247881935.25407,394705435558.53033,-5637555137.663727
1948,33879307063.953495,393444321905.1349,-5333475803.9305
1949,18483179281.028618,391468614369.9141,-5019275486.838354
1950,3089102784.355053,388768991080.03064,-4695381397.083171
1951,-12272192701.1721,385336896855.8465,-4362252061.461066
1952,-27568809569.29911,381164631490.79254,-4020379302.435972
1953,-42767642612.17928,376245448149.5471,-3670290308.5360303
1954,-57834342932.4298,370573662533.858,-3312549783.7272058
1955,-72733286709.28229,364144773414.6647,-2947762154.4126787
1956,-87427550302.1206,356955595145.19324,-2576573809.988374
1957,-101878893389.98288,349004402807.41266,-2199675357.8904247
1958,-116047752012.64105,340291090590.7868,-1817803878.0708425
1959,-129893243585.36957,330817343679.1168,-1431745140.3245556
1960,-143373186367.9349,320586823790.52484,-1042335737.5924182
1961,-156444136068.04742,309605368166.1537,-650465083.2589376
1962,-169061442594.643,297881201430.7395,-257077204.10647923
1963,-181179330287.86655,285425159404.944,136827746.25256056
1964,-192751005195.7476,272250923441.05746,530192338.4196161
1965,-203728793162.83862,258375263205.42798,921901180.2718661
1966,-214064312623.48026,243818285071.1665,1310780802.5593777
