,Position X (m),Position Y (m),Position Z (m)
463,4515193212411.939,843734049713.8967,-64443485403.86831
464,4514495503526.902,848335346153.7081,-64409520246.92302
465,4513793160589.729,852935775487.675,-64375488928.64672
466,4513086184779.792,857535333076.0804,-64341391490.50221
467,4512374577280.796,862134014280.9478,-64307227974.00814
468,4511658339280.7705,866731814466.0376,-64272998420.73917
469,4510937471972.06,871328728996.8477,-64238702872.326065
470,4510211976551.309,875924753240.6166,-64204341370.45566
471,4509481854219.455,880519882566.3291,-64169913956.87073
472,4508747106181.717,885114112344.722,-64135420673.36995
473,4508007733647.579,889707437948.2924,-64100861561.80781
474,4507263737830.794,894299854751.3125,-64066236664.09371
475,4506515119949.387,898891358129.8373,-64031546022.191826
476,4505761881225.649,903481943461.7083,-63996789678.12121
477,4505004022886.141,908071606126.5602,-63961967673.95581
478,4504241546161.683,912660341505.8248,-63927080051.82452
479,4503474452287.353,917248144982.7328,-63892126853.91135
480,4502702742502.469,921835011942.3125,-63857108122.455795
481,4501926418050.561,926420937771.3931,-63822023899.75302
482,4501145480179.337,931005917858.623,-63786874228.153366
483,4500359930140.692,935589947594.5016,-63751659150.06117
484,4499569769190.737,940173022371.3982,-63716378707.93409
485,4498774998589.821,944755137583.5574,-63681032944.28311
486,4497975619602.535,949336288627.0983,-63645621901.6728
487,4497171633497.707,953916470900.0164,-63610145622.72151
488,4496363041548.3955,958495679802.1866,-63574604150.10165
489,4495549845031.874,963073910735.3694,-63538997526.53975
490,4494732045229.63,967651159103.226,-63503325794.8157
491,4493909643427.37,972227420311.3258,-63467588997.76257
492,4493082640915.0205,976802689767.1533,-63431787178.26674
493,4492251038986.722,981376962880.1163,-63395920379.26778
494,4491414838940.827,985950235061.5552,-63359988643.75833
495,4490574042079.91,990522501724.7512,-63323992014.78407
496,4489728649710.762,995093758284.9331,-63287930535.44369
497,4488878663144.3955,999664000159.2799,-63251804248.88909
498,4488024083696.037,1004233222766.9198,-63215613198.32588
499,4487164912685.099,1008801421528.9298,-63179357427.01375
500,4486301151435.1455,1013368591868.3494,-63143036978.26625
